692,4,20140820,95.83,JPY/AUD
693,3,20140820,0.6977,EUR/AUD
694,1,20140821,0.9254,USD/AUD
695,4,20140821,96.11,JPY/AUD
696,3,20140821,0.6985,EUR/AUD
697,1,20140822,0.9326,USD/AUD
698,4,20140822,96.71,JPY/AUD
699,3,20140822,0.7018,EUR/AUD
700,1,20140823,0.9326,USD/AUD
701,4,20140823,96.71,JPY/AUD
702,3,20140823,0.7018,EUR/AUD
703,1,20140824,0.9326,USD/AUD
704,4,20140824,96.71,JPY/AUD
705,3,20140824,0.7018,EUR/AUD
706,1,20140825,0.9321,USD/AUD
707,4,20140825,97.11,JPY/AUD
708,3,20140825,0.7059,EUR/AUD
709,1,20140826,0.9293,USD/AUD
710,4,20140826,96.52,JPY/AUD
711,3,20140826,0.7038,EUR/AUD
712,1,20140827,0.9319,USD/AUD
713,4,20140827,96.96,JPY/AUD
714,3,20140827,0.7079,EUR/AUD
715,1,20140828,0.9353,USD/AUD
716,4,20140828,97.07,JPY/AUD
717,3,20140828,0.7082,EUR/AUD
718,1,20140829,0.9349,USD/AUD
719,4,20140829,97.07,JPY/AUD
720,3,20140829,0.7096,EUR/AUD
721,1,20140830,0.9349,USD/AUD
722,4,20140830,97.07,JPY/AUD
723,3,20140830,0.7096,EUR/AUD
724,1,20140831,0.9349,USD/AUD
725,4,20140831,97.07,JPY/AUD
726,3,20140831,0.7096,EUR/AUD
727,1,20140901,0.934,USD/AUD
728,4,20140901,97.3,JPY/AUD
729,3,20140901,0.7115,EUR/AUD
730,1,20140902,0.9293,USD/AUD
731,4,20140902,97.41,JPY/AUD
732,3,20140902,0.7083,EUR/AUD
733,1,20140903,0.929,USD/AUD
734,4,20140903,97.55,JPY/AUD
735,3,20140903,0.7075,EUR/AUD
736,1,20140904,0.934,USD/AUD
737,4,20140904,97.94,JPY/AUD
738,3,20140904,0.7104,EUR/AUD
739,1,20140905,0.9341,USD/AUD
740,4,20140905,98.38,JPY/AUD
741,3,20140905,0.7221,EUR/AUD
742,1,20140906,0.9341,USD/AUD
743,4,20140906,98.38,JPY/AUD
744,3,20140906,0.7221,EUR/AUD
745,1,20140907,0.9341,USD/AUD
746,4,20140907,98.38,JPY/AUD
747,3,20140907,0.7221,EUR/AUD
748,1,20140908,0.9365,USD/AUD
749,4,20140908,98.43,JPY/AUD
750,3,20140908,0.7238,EUR/AUD
751,1,20140909,0.9266,USD/AUD
752,4,20140909,98.45,JPY/AUD
753,3,20140909,0.7192,EUR/AUD
754,1,20140910,0.9158,USD/AUD
755,4,20140910,97.48,JPY/AUD
756,3,20140910,0.7084,EUR/AUD
757,1,20140911,0.9176,USD/AUD
758,4,20140911,98.18,JPY/AUD
759,3,20140911,0.711,EUR/AUD
760,1,20140912,0.906,USD/AUD
761,4,20140912,97.15,JPY/AUD
762,3,20140912,0.701,EUR/AUD
763,1,20140913,0.906,USD/AUD
764,4,20140913,97.15,JPY/AUD
765,3,20140913,0.701,EUR/AUD
766,1,20140914,0.906,USD/AUD
767,4,20140914,97.15,JPY/AUD
768,3,20140914,0.701,EUR/AUD
769,1,20140915,0.8996,USD/AUD
770,4,20140915,96.46,JPY/AUD
771,3,20140915,0.694,EUR/AUD
772,1,20140916,0.9007,USD/AUD
773,4,20140916,96.62,JPY/AUD
774,3,20140916,0.6962,EUR/AUD
775,1,20140917,0.9069,USD/AUD
776,4,20140917,97.27,JPY/AUD
777,3,20140917,0.7004,EUR/AUD
778,1,20140918,0.8968,USD/AUD
779,4,20140918,97.59,JPY/AUD
780,3,20140918,0.697,EUR/AUD
781,1,20140919,0.8966,USD/AUD
782,4,20140919,97.84,JPY/AUD
783,3,20140919,0.6949,EUR/AUD
784,1,20140920,0.8966,USD/AUD
785,4,20140920,97.84,JPY/AUD
786,3,20140920,0.6949,EUR/AUD
787,1,20140921,0.8966,USD/AUD
788,4,20140921,97.84,JPY/AUD
789,3,20140921,0.6949,EUR/AUD
790,1,20140922,0.891,USD/AUD
791,4,20140922,97,JPY/AUD
792,3,20140922,0.6926,EUR/AUD
793,1,20140923,0.8916,USD/AUD
794,4,20140923,96.94,JPY/AUD
795,3,20140923,0.6939,EUR/AUD
796,1,20140924,0.8876,USD/AUD
797,4,20140924,96.41,JPY/AUD
798,3,20140924,0.6908,EUR/AUD
799,1,20140925,0.882,USD/AUD
800,4,20140925,96.29,JPY/AUD
801,3,20140925,0.6909,EUR/AUD
802,1,20140926,0.8757,USD/AUD
803,4,20140926,95.47,JPY/AUD
804,3,20140926,0.6873,EUR/AUD
805,1,20140927,0.8757,USD/AUD
806,4,20140927,95.47,JPY/AUD
807,3,20140927,0.6873,EUR/AUD
808,1,20140928,0.8757,USD/AUD
809,4,20140928,95.47,JPY/AUD
810,3,20140928,0.6873,EUR/AUD
811,1,20140929,0.8693,USD/AUD
812,4,20140929,95.34,JPY/AUD
813,3,20140929,0.6862,EUR/AUD
814,1,20140930,0.8752,USD/AUD
815,4,20140930,95.73,JPY/AUD
816,3,20140930,0.6898,EUR/AUD
817,1,20141001,0.8693,USD/AUD
818,4,20141001,95.47,JPY/AUD
819,3,20141001,0.6887,EUR/AUD
820,1,20141002,0.8813,USD/AUD
821,4,20141002,95.78,JPY/AUD
822,3,20141002,0.6969,EUR/AUD
823,1,20141003,0.879,USD/AUD
824,4,20141003,95.75,JPY/AUD
825,3,20141003,0.6949,EUR/AUD
826,1,20141004,0.879,USD/AUD
827,4,20141004,95.75,JPY/AUD
828,3,20141004,0.6949,EUR/AUD
829,1,20141005,0.879,USD/AUD
830,4,20141005,95.75,JPY/AUD
831,3,20141005,0.6949,EUR/AUD
832,1,20141006,0.879,USD/AUD
833,4,20141006,95.75,JPY/AUD
834,3,20141006,0.6949,EUR/AUD
835,1,20141007,0.876,USD/AUD
836,4,20141007,95.45,JPY/AUD
837,3,20141007,0.694,EUR/AUD
838,1,20141008,0.8769,USD/AUD
839,4,20141008,95.07,JPY/AUD
840,3,20141008,0.6941,EUR/AUD
841,1,20141009,0.8883,USD/AUD
842,4,20141009,95.83,JPY/AUD
843,3,20141009,0.6967,EUR/AUD
844,1,20141010,0.8772,USD/AUD
845,4,20141010,94.57,JPY/AUD
846,3,20141010,0.6907,EUR/AUD
847,1,20141011,0.8772,USD/AUD
848,4,20141011,94.57,JPY/AUD
849,3,20141011,0.6907,EUR/AUD
850,1,20141012,0.8772,USD/AUD
851,4,20141012,94.57,JPY/AUD
852,3,20141012,0.6907,EUR/AUD
853,1,20141013,0.8736,USD/AUD
854,4,20141013,93.63,JPY/AUD
855,3,20141013,0.6888,EUR/AUD
856,1,20141014,0.8796,USD/AUD
857,4,20141014,94.26,JPY/AUD
858,3,20141014,0.6913,EUR/AUD
859,1,20141015,0.8721,USD/AUD
860,4,20141015,93.54,JPY/AUD
861,3,20141015,0.69,EUR/AUD
862,1,20141016,0.8788,USD/AUD
863,4,20141016,93.27,JPY/AUD
864,3,20141016,0.6853,EUR/AUD
865,1,20141017,0.875,USD/AUD
866,4,20141017,92.96,JPY/AUD
867,3,20141017,0.6836,EUR/AUD
868,1,20141018,0.875,USD/AUD
869,4,20141018,92.96,JPY/AUD
870,3,20141018,0.6836,EUR/AUD
871,1,20141019,0.875,USD/AUD
872,4,20141019,92.96,JPY/AUD
873,3,20141019,0.6836,EUR/AUD
874,1,20141020,0.8774,USD/AUD
875,4,20141020,94.2,JPY/AUD
876,3,20141020,0.6878,EUR/AUD
877,1,20141021,0.8819,USD/AUD
878,4,20141021,93.79,JPY/AUD
879,3,20141021,0.6877,EUR/AUD
880,1,20141022,0.8791,USD/AUD
881,4,20141022,94.04,JPY/AUD
882,3,20141022,0.6909,EUR/AUD
883,1,20141023,0.8763,USD/AUD
884,4,20141023,93.98,JPY/AUD
885,3,20141023,0.6933,EUR/AUD
886,1,20141024,0.8758,USD/AUD
887,4,20141024,94.57,JPY/AUD
888,3,20141024,0.6921,EUR/AUD
889,1,20141025,0.8758,USD/AUD
890,4,20141025,94.57,JPY/AUD
891,3,20141025,0.6921,EUR/AUD
892,1,20141026,0.8758,USD/AUD
893,4,20141026,94.57,JPY/AUD
894,3,20141026,0.6921,EUR/AUD
895,1,20141027,0.8817,USD/AUD
896,4,20141027,95.2,JPY/AUD
897,3,20141027,0.6939,EUR/AUD
898,1,20141028,0.8817,USD/AUD
899,4,20141028,95.1,JPY/AUD
900,3,20141028,0.6939,EUR/AUD
901,1,20141029,0.8868,USD/AUD
902,4,20141029,95.9,JPY/AUD
903,3,20141029,0.6963,EUR/AUD
904,1,20141030,0.8768,USD/AUD
905,4,20141030,95.62,JPY/AUD
906,3,20141030,0.6954,EUR/AUD
907,1,20141031,0.8805,USD/AUD
908,4,20141031,97.02,JPY/AUD
909,3,20141031,0.6995,EUR/AUD
910,1,20141101,0.8805,USD/AUD
911,4,20141101,97.02,JPY/AUD
912,3,20141101,0.6995,EUR/AUD
913,1,20141102,0.8805,USD/AUD
914,4,20141102,97.02,JPY/AUD
915,3,20141102,0.6995,EUR/AUD
916,1,20141103,0.8736,USD/AUD
917,4,20141103,98.48,JPY/AUD
918,3,20141103,0.6997,EUR/AUD
919,1,20141104,0.8721,USD/AUD
920,4,20141104,98.99,JPY/AUD
921,3,20141104,0.6966,EUR/AUD
922,1,20141105,0.8733,USD/AUD
923,4,20141105,99.57,JPY/AUD
924,3,20141105,0.6954,EUR/AUD
925,1,20141106,0.8608,USD/AUD
926,4,20141106,98.47,JPY/AUD
927,3,20141106,0.6878,EUR/AUD
928,1,20141107,0.8544,USD/AUD
929,4,20141107,98.65,JPY/AUD
930,3,20141107,0.6906,EUR/AUD
931,1,20141108,0.8544,USD/AUD
932,4,20141108,98.65,JPY/AUD
933,3,20141108,0.6906,EUR/AUD
934,1,20141109,0.8544,USD/AUD
935,4,20141109,98.65,JPY/AUD
936,3,20141109,0.6906,EUR/AUD
937,1,20141110,0.8671,USD/AUD
938,4,20141110,98.98,JPY/AUD
939,3,20141110,0.6947,EUR/AUD
940,1,20141111,0.8622,USD/AUD
941,4,20141111,99.39,JPY/AUD
942,3,20141111,0.6943,EUR/AUD
943,1,20141112,0.8675,USD/AUD
944,4,20141112,100.3,JPY/AUD
945,3,20141112,0.6959,EUR/AUD
946,1,20141113,0.8701,USD/AUD
947,4,20141113,100.65,JPY/AUD
948,3,20141113,0.6992,EUR/AUD
949,1,20141114,0.8691,USD/AUD
950,4,20141114,100.87,JPY/AUD
951,3,20141114,0.6986,EUR/AUD
952,1,20141115,0.8691,USD/AUD
953,4,20141115,100.87,JPY/AUD
954,3,20141115,0.6986,EUR/AUD
955,1,20141116,0.8691,USD/AUD
956,4,20141116,100.87,JPY/AUD
957,3,20141116,0.6986,EUR/AUD
958,1,20141117,0.8788,USD/AUD
959,4,20141117,101.77,JPY/AUD
960,3,20141117,0.7004,EUR/AUD
961,1,20141118,0.8721,USD/AUD
962,4,20141118,101.67,JPY/AUD
963,3,20141118,0.6992,EUR/AUD
964,1,20141119,0.8665,USD/AUD
965,4,20141119,101.68,JPY/AUD
966,3,20141119,0.6921,EUR/AUD
967,1,20141120,0.8593,USD/AUD
968,4,20141120,101.8,JPY/AUD
969,3,20141120,0.6849,EUR/AUD
970,1,20141121,0.8633,USD/AUD
971,4,20141121,101.71,JPY/AUD
972,3,20141121,0.6877,EUR/AUD
973,1,20141122,0.8633,USD/AUD
974,4,20141122,101.71,JPY/AUD
975,3,20141122,0.6877,EUR/AUD
976,1,20141123,0.8633,USD/AUD
977,4,20141123,101.71,JPY/AUD
978,3,20141123,0.6877,EUR/AUD
979,1,20141124,0.8687,USD/AUD
980,4,20141124,102.44,JPY/AUD
981,3,20141124,0.7008,EUR/AUD
982,1,20141125,0.8593,USD/AUD
983,4,20141125,101.36,JPY/AUD
984,3,20141125,0.6919,EUR/AUD
985,1,20141126,0.8535,USD/AUD
986,4,20141126,100.57,JPY/AUD
987,3,20141126,0.6842,EUR/AUD
988,1,20141127,0.8599,USD/AUD
989,4,20141127,100.87,JPY/AUD
990,3,20141127,0.6874,EUR/AUD
991,1,20141128,0.8491,USD/AUD
992,4,20141128,100.43,JPY/AUD
993,3,20141128,0.6822,EUR/AUD
994,1,20141129,0.8491,USD/AUD
995,4,20141129,100.43,JPY/AUD
996,3,20141129,0.6822,EUR/AUD
997,1,20141130,0.8491,USD/AUD
998,4,20141130,100.43,JPY/AUD
999,3,20141130,0.6822,EUR/AUD
1000,1,20141201,0.8453,USD/AUD
1001,4,20141201,100.49,JPY/AUD
1002,3,20141201,0.6787,EUR/AUD
1003,1,20141202,0.8504,USD/AUD
1004,4,20141202,100.74,JPY/AUD
1005,3,20141202,0.6822,EUR/AUD
1006,1,20141203,0.8407,USD/AUD
1007,4,20141203,100.24,JPY/AUD
1008,3,20141203,0.6789,EUR/AUD
1009,1,20141204,0.8398,USD/AUD
1010,4,20141204,100.68,JPY/AUD
1011,3,20141204,0.6824,EUR/AUD
1012,1,20141205,0.8371,USD/AUD
1013,4,20141205,100.5,JPY/AUD
1014,3,20141205,0.6763,EUR/AUD
1015,1,20141206,0.8371,USD/AUD
1016,4,20141206,100.5,JPY/AUD
1017,3,20141206,0.6763,EUR/AUD
1018,1,20141207,0.8371,USD/AUD
1019,4,20141207,100.5,JPY/AUD
1020,3,20141207,0.6763,EUR/AUD
1021,1,20141208,0.8277,USD/AUD
1022,4,20141208,100.59,JPY/AUD
1023,3,20141208,0.6737,EUR/AUD
1024,1,20141209,0.8241,USD/AUD
1025,4,20141209,99.04,JPY/AUD
1026,3,20141209,0.6693,EUR/AUD
1027,1,20141210,0.8321,USD/AUD
1028,4,20141210,98.9,JPY/AUD
1029,3,20141210,0.6714,EUR/AUD
1030,1,20141211,0.8323,USD/AUD
1031,4,20141211,98.37,JPY/AUD
1032,3,20141211,0.6687,EUR/AUD
1033,1,20141212,0.8274,USD/AUD
1034,4,20141212,98.18,JPY/AUD
1035,3,20141212,0.6674,EUR/AUD
1036,1,20141213,0.8274,USD/AUD
1037,4,20141213,98.18,JPY/AUD
1038,3,20141213,0.6674,EUR/AUD
1039,1,20141214,0.8274,USD/AUD
1040,4,20141214,98.18,JPY/AUD
1041,3,20141214,0.6674,EUR/AUD
1042,1,20141215,0.8236,USD/AUD
1043,4,20141215,97.75,JPY/AUD
1044,3,20141215,0.6621,EUR/AUD
1045,1,20141216,0.8223,USD/AUD
1046,4,20141216,96.6,JPY/AUD
1047,3,20141216,0.6603,EUR/AUD
1048,1,20141217,0.8158,USD/AUD
1049,4,20141217,95.36,JPY/AUD
1050,3,20141217,0.6531,EUR/AUD
1051,1,20141218,0.814,USD/AUD
1052,4,20141218,96.45,JPY/AUD
1053,3,20141218,0.6594,EUR/AUD
1054,1,20141219,0.8185,USD/AUD
1055,4,20141219,97.55,JPY/AUD
1056,3,20141219,0.6665,EUR/AUD
1057,1,20141220,0.8185,USD/AUD
1058,4,20141220,97.55,JPY/AUD
1059,3,20141220,0.6665,EUR/AUD
1060,1,20141221,0.8185,USD/AUD
1061,4,20141221,97.55,JPY/AUD
1062,3,20141221,0.6665,EUR/AUD
1063,1,20141222,0.8161,USD/AUD
1064,4,20141222,97.55,JPY/AUD
1065,3,20141222,0.6667,EUR/AUD
1066,1,20141223,0.8118,USD/AUD
1067,4,20141223,97.53,JPY/AUD
1068,3,20141223,0.6636,EUR/AUD
1069,1,20141224,0.8112,USD/AUD
1070,4,20141224,97.65,JPY/AUD
1071,3,20141224,0.6664,EUR/AUD
1072,1,20141225,0.8112,USD/AUD
1073,4,20141225,97.65,JPY/AUD
1074,3,20141225,0.6664,EUR/AUD
1075,1,20141226,0.8112,USD/AUD
1076,4,20141226,97.65,JPY/AUD
1077,3,20141226,0.6664,EUR/AUD
1078,1,20141227,0.8112,USD/AUD
1079,4,20141227,97.65,JPY/AUD
1080,3,20141227,0.6664,EUR/AUD
1081,1,20141228,0.8112,USD/AUD
1082,4,20141228,97.65,JPY/AUD
1083,3,20141228,0.6664,EUR/AUD
1084,1,20141229,0.8137,USD/AUD
1085,4,20141229,97.85,JPY/AUD
1086,3,20141229,0.6671,EUR/AUD
1087,1,20141230,0.813,USD/AUD
1088,4,20141230,97.93,JPY/AUD
1089,3,20141230,0.6696,EUR/AUD
1090,1,20141231,0.8202,USD/AUD
1091,4,20141231,98.04,JPY/AUD
1092,3,20141231,0.6746,EUR/AUD
1093,1,20150101,0.8202,USD/AUD
1094,4,20150101,98.04,JPY/AUD
1095,3,20150101,0.6746,EUR/AUD
1096,1,20150102,0.8127,USD/AUD
1097,4,20150102,97.88,JPY/AUD
1098,3,20150102,0.6743,EUR/AUD
1099,1,20150103,0.8127,USD/AUD
1100,4,20150103,97.88,JPY/AUD
1101,3,20150103,0.6743,EUR/AUD
1102,1,20150104,0.8127,USD/AUD
1103,4,20150104,97.88,JPY/AUD
1104,3,20150104,0.6743,EUR/AUD
1105,1,20150105,0.8061,USD/AUD
1106,4,20150105,97.18,JPY/AUD
1107,3,20150105,0.675,EUR/AUD
1108,1,20150106,0.8126,USD/AUD
1109,4,20150106,96.89,JPY/AUD
1110,3,20150106,0.6801,EUR/AUD
1111,1,20150107,0.8074,USD/AUD
1112,4,20150107,96.12,JPY/AUD
1113,3,20150107,0.6799,EUR/AUD
1114,1,20150108,0.8108,USD/AUD
1115,4,20150108,97.08,JPY/AUD
1116,3,20150108,0.6858,EUR/AUD
1117,1,20150109,0.8138,USD/AUD
1118,4,20150109,97.13,JPY/AUD
1119,3,20150109,0.6894,EUR/AUD
1120,1,20150110,0.8138,USD/AUD
1121,4,20150110,97.13,JPY/AUD
1122,3,20150110,0.6894,EUR/AUD
1123,1,20150111,0.8138,USD/AUD
1124,4,20150111,97.13,JPY/AUD
1125,3,20150111,0.6894,EUR/AUD
1126,1,20150112,0.8244,USD/AUD
1127,4,20150112,97.5,JPY/AUD
1128,3,20150112,0.6955,EUR/AUD
1129,1,20150113,0.8172,USD/AUD
1130,4,20150113,96.73,JPY/AUD
1131,3,20150113,0.6904,EUR/AUD
1132,1,20150114,0.8099,USD/AUD
1133,4,20150114,94.98,JPY/AUD
1134,3,20150114,0.6872,EUR/AUD
1135,1,20150115,0.8204,USD/AUD
1136,4,20150115,96.56,JPY/AUD
1137,3,20150115,0.6968,EUR/AUD
1138,1,20150116,0.8238,USD/AUD
1139,4,20150116,95.91,JPY/AUD
1140,3,20150116,0.7082,EUR/AUD
1141,1,20150117,0.8238,USD/AUD
1142,4,20150117,95.91,JPY/AUD
1143,3,20150117,0.7082,EUR/AUD
1144,1,20150118,0.8238,USD/AUD
1145,4,20150118,95.91,JPY/AUD
1146,3,20150118,0.7082,EUR/AUD
1147,1,20150119,0.8218,USD/AUD
1148,4,20150119,96.24,JPY/AUD
1149,3,20150119,0.7111,EUR/AUD
1150,1,20150120,0.8175,USD/AUD
1151,4,20150120,96.66,JPY/AUD
1152,3,20150120,0.7061,EUR/AUD
1153,1,20150121,0.8212,USD/AUD
1154,4,20150121,96.77,JPY/AUD
1155,3,20150121,0.71,EUR/AUD
1156,1,20150122,0.8071,USD/AUD
1157,4,20150122,95.33,JPY/AUD
1158,3,20150122,0.6958,EUR/AUD
1159,1,20150123,0.7987,USD/AUD
1160,4,20150123,94.73,JPY/AUD
1161,3,20150123,0.7041,EUR/AUD
1162,1,20150124,0.7987,USD/AUD
1163,4,20150124,94.73,JPY/AUD
1164,3,20150124,0.7041,EUR/AUD
1165,1,20150125,0.7987,USD/AUD
1166,4,20150125,94.73,JPY/AUD
1167,3,20150125,0.7041,EUR/AUD
1168,1,20150126,0.7987,USD/AUD
1169,4,20150126,94.73,JPY/AUD
1170,3,20150126,0.7041,EUR/AUD
1171,1,20150127,0.7941,USD/AUD
1172,4,20150127,93.95,JPY/AUD
1173,3,20150127,0.7061,EUR/AUD
1174,1,20150128,0.7991,USD/AUD
1175,4,20150128,94.37,JPY/AUD
1176,3,20150128,0.7048,EUR/AUD
1177,1,20150129,0.7869,USD/AUD
1178,4,20150129,92.77,JPY/AUD
1179,3,20150129,0.6982,EUR/AUD
1180,1,20150130,0.7781,USD/AUD
1181,4,20150130,91.83,JPY/AUD
1182,3,20150130,0.6869,EUR/AUD
1183,1,20150131,0.7781,USD/AUD
1184,4,20150131,91.83,JPY/AUD
1185,3,20150131,0.6869,EUR/AUD
1186,1,20150201,0.7781,USD/AUD
1187,4,20150201,91.83,JPY/AUD
1188,3,20150201,0.6869,EUR/AUD
1189,1,20150202,0.7769,USD/AUD
1190,4,20150202,91.45,JPY/AUD
1191,3,20150202,0.6869,EUR/AUD
1192,1,20150203,0.7659,USD/AUD
1193,4,20150203,89.65,JPY/AUD
1194,3,20150203,0.6758,EUR/AUD
1195,1,20150204,0.782,USD/AUD
1196,4,20150204,92.07,JPY/AUD
1197,3,20150204,0.6816,EUR/AUD
1198,1,20150205,0.7769,USD/AUD
1199,4,20150205,91.13,JPY/AUD
1200,3,20150205,0.6842,EUR/AUD
1201,1,20150206,0.783,USD/AUD
1202,4,20150206,91.92,JPY/AUD
1203,3,20150206,0.6827,EUR/AUD
1204,1,20150207,0.783,USD/AUD
1205,4,20150207,91.92,JPY/AUD
1206,3,20150207,0.6827,EUR/AUD
1207,1,20150208,0.783,USD/AUD
1208,4,20150208,91.92,JPY/AUD
1209,3,20150208,0.6827,EUR/AUD
1210,1,20150209,0.7761,USD/AUD
1211,4,20150209,92.22,JPY/AUD
1212,3,20150209,0.6847,EUR/AUD
1213,1,20150210,0.7826,USD/AUD
1214,4,20150210,92.74,JPY/AUD
1215,3,20150210,0.6906,EUR/AUD
1216,1,20150211,0.7769,USD/AUD
1217,4,20150211,92.93,JPY/AUD
1218,3,20150211,0.6864,EUR/AUD
1219,1,20150212,0.7648,USD/AUD
1220,4,20150212,92,JPY/AUD
1221,3,20150212,0.6761,EUR/AUD
1222,1,20150213,0.7783,USD/AUD
1223,4,20150213,92.27,JPY/AUD
1224,3,20150213,0.6809,EUR/AUD
1225,1,20150214,0.7783,USD/AUD
1226,4,20150214,92.27,JPY/AUD
1227,3,20150214,0.6809,EUR/AUD
1228,1,20150215,0.7783,USD/AUD
1229,4,20150215,92.27,JPY/AUD
1230,3,20150215,0.6809,EUR/AUD
1231,1,20150216,0.7791,USD/AUD
1232,4,20150216,92.28,JPY/AUD
1233,3,20150216,0.6825,EUR/AUD
1234,1,20150217,0.7799,USD/AUD
1235,4,20150217,92.44,JPY/AUD
1236,3,20150217,0.6866,EUR/AUD
1237,1,20150218,0.7827,USD/AUD
1238,4,20150218,93.15,JPY/AUD
1239,3,20150218,0.6863,EUR/AUD
1240,1,20150219,0.7794,USD/AUD
1241,4,20150219,92.48,JPY/AUD
1242,3,20150219,0.6828,EUR/AUD
1243,1,20150220,0.781,USD/AUD
1244,4,20150220,92.89,JPY/AUD
1245,3,20150220,0.6873,EUR/AUD
1246,1,20150221,0.781,USD/AUD
1247,4,20150221,92.89,JPY/AUD
1248,3,20150221,0.6873,EUR/AUD
1249,1,20150222,0.781,USD/AUD
1250,4,20150222,92.89,JPY/AUD
1251,3,20150222,0.6873,EUR/AUD
1252,1,20150223,0.7834,USD/AUD
1253,4,20150223,93.14,JPY/AUD
1254,3,20150223,0.6882,EUR/AUD
1255,1,20150224,0.7773,USD/AUD
1256,4,20150224,92.56,JPY/AUD
1257,3,20150224,0.6855,EUR/AUD
1258,1,20150225,0.7886,USD/AUD
1259,4,20150225,93.61,JPY/AUD
1260,3,20150225,0.6949,EUR/AUD
1261,1,20150226,0.7857,USD/AUD
1262,4,20150226,93.45,JPY/AUD
1263,3,20150226,0.6909,EUR/AUD
1264,1,20150227,0.7792,USD/AUD
1265,4,20150227,92.83,JPY/AUD
1266,3,20150227,0.695,EUR/AUD
1267,1,20150228,0.7792,USD/AUD
1268,4,20150228,92.83,JPY/AUD
1269,3,20150228,0.695,EUR/AUD
1270,1,20150301,0.7792,USD/AUD
1271,4,20150301,92.83,JPY/AUD
1272,3,20150301,0.695,EUR/AUD
1273,1,20150302,0.7768,USD/AUD
1274,4,20150302,93.12,JPY/AUD
1275,3,20150302,0.6949,EUR/AUD
1276,1,20150303,0.7826,USD/AUD
1277,4,20150303,93.67,JPY/AUD
1278,3,20150303,0.6989,EUR/AUD
1279,1,20150304,0.7812,USD/AUD
1280,4,20150304,93.56,JPY/AUD
1281,3,20150304,0.6994,EUR/AUD
1282,1,20150305,0.782,USD/AUD
1283,4,20150305,93.75,JPY/AUD
1284,3,20150305,0.7071,EUR/AUD
1285,1,20150306,0.7805,USD/AUD
1286,4,20150306,93.66,JPY/AUD
1287,3,20150306,0.7079,EUR/AUD
1288,1,20150307,0.7805,USD/AUD
1289,4,20150307,93.66,JPY/AUD
1290,3,20150307,0.7079,EUR/AUD
1291,1,20150308,0.7805,USD/AUD
1292,4,20150308,93.66,JPY/AUD
1293,3,20150308,0.7079,EUR/AUD
1294,1,20150309,0.7694,USD/AUD
1295,4,20150309,93.07,JPY/AUD
1296,3,20150309,0.7097,EUR/AUD
1297,1,20150310,0.7646,USD/AUD
1298,4,20150310,93.04,JPY/AUD
1299,3,20150310,0.7082,EUR/AUD
1300,1,20150311,0.7604,USD/AUD
1301,4,20150311,92.34,JPY/AUD
1302,3,20150311,0.7121,EUR/AUD
1303,1,20150312,0.7604,USD/AUD
1304,4,20150312,92.38,JPY/AUD
1305,3,20150312,0.7233,EUR/AUD
1306,1,20150313,0.7671,USD/AUD
1307,4,20150313,93.19,JPY/AUD
1308,3,20150313,0.7233,EUR/AUD
1309,1,20150314,0.7671,USD/AUD
1310,4,20150314,93.19,JPY/AUD
1311,3,20150314,0.7233,EUR/AUD
1312,1,20150315,0.7671,USD/AUD
1313,4,20150315,93.19,JPY/AUD
1314,3,20150315,0.7233,EUR/AUD
1315,1,20150316,0.7642,USD/AUD
1316,4,20150316,92.7,JPY/AUD
1317,3,20150316,0.7272,EUR/AUD
1318,1,20150317,0.7635,USD/AUD
1319,4,20150317,92.67,JPY/AUD
1320,3,20150317,0.7225,EUR/AUD
1321,1,20150318,0.7621,USD/AUD
1322,4,20150318,92.47,JPY/AUD
1323,3,20150318,0.7189,EUR/AUD
1324,1,20150319,0.7732,USD/AUD
1325,4,20150319,93.2,JPY/AUD
1326,3,20150319,0.7183,EUR/AUD
1327,1,20150320,0.7678,USD/AUD
1328,4,20150320,92.67,JPY/AUD
1329,3,20150320,0.7189,EUR/AUD
1330,1,20150321,0.7678,USD/AUD
1331,4,20150321,92.67,JPY/AUD
1332,3,20150321,0.7189,EUR/AUD
1333,1,20150322,0.7678,USD/AUD
1334,4,20150322,92.67,JPY/AUD
1335,3,20150322,0.7189,EUR/AUD
1336,1,20150323,0.7822,USD/AUD
1337,4,20150323,93.78,JPY/AUD
1338,3,20150323,0.7231,EUR/AUD
1339,1,20150324,0.7861,USD/AUD
1340,4,20150324,94.1,JPY/AUD
1341,3,20150324,0.7199,EUR/AUD
1342,1,20150325,0.7873,USD/AUD
1343,4,20150325,94.19,JPY/AUD
1344,3,20150325,0.7208,EUR/AUD
1345,1,20150326,0.7817,USD/AUD
1346,4,20150326,93.03,JPY/AUD
1347,3,20150326,0.7113,EUR/AUD
1348,1,20150327,0.7804,USD/AUD
1349,4,20150327,92.99,JPY/AUD
1350,3,20150327,0.7167,EUR/AUD
1351,1,20150328,0.7804,USD/AUD
1352,4,20150328,92.99,JPY/AUD
1353,3,20150328,0.7167,EUR/AUD
1354,1,20150329,0.7804,USD/AUD
1355,4,20150329,92.99,JPY/AUD
1356,3,20150329,0.7167,EUR/AUD
1357,1,20150330,0.7716,USD/AUD
1358,4,20150330,92.01,JPY/AUD
1359,3,20150330,0.7105,EUR/AUD
1360,1,20150331,0.7634,USD/AUD
1361,4,20150331,91.72,JPY/AUD
1362,3,20150331,0.707,EUR/AUD
1363,1,20150401,0.7639,USD/AUD
